Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Steward Berroa","MIL",5.666,15.776,14.0926,2.81413,1.93679,0.581274,0.0781087,0.217964,1.67626,1.0377,1.32251,0.0201751,4.73276,0.0930905,0.0850753,0.182767,0.187169,0.849101,0.187289,0.199689,0.0838302,0.299998,0.279436,0.271254,0.298421,0.25508,0.569675,0.0987319,6.76661,0.281369,,0.0711241,1.12147,-0.742587,61.0774,0.0711241,0.06,-0.6566433906555176,0.14743826165795326,0.00160285,999,,,,,,,10.6,1.766666666,10.6,1.766666666,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Ji Hwan Bae","NYM",9.651,25.17,22.7275,5.28564,3.8968,1.01602,0.0755062,0.297313,2.87068,1.81289,1.9959,0.0665724,6.35055,0.180229,0.133474,0.132949,0.428791,1.23334,0.264308,0.232566,0.0792966,0.252306,0.314287,0.298029,0.32316,0.276334,0.621189,0.0905938,6.0222,0.307673,,0.0987777,2.22361,-0.750417,78.184,0.0987777,0,-0.5520308390259743,-0.2774471044540405,0.000811758,999,,,,,,,15.8,1.58,15.8,1.58,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Sam Huff","BAL",4.224,12.956,11.927,2.2969,1.55035,0.434627,0.00422685,0.307696,1.11478,1.25023,0.868131,0.0170193,4.72859,0.0886699,0.0574598,0.0146899,0.215081,0.000245476,0.000130962,0.192579,0.0670061,0.364973,0.183592,0.25142,0.307122,0.247467,0.558542,0.114544,1.33057,0.286289,,-0.0164436,0.840923,-0.689929,56.4586,-0.0164436,0,-0.681327236816287,0.23802176117897034,0.000267958,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Spencer Jones","NYY",9.5,35.899,32.7827,6.84522,4.13634,1.33208,0.127156,1.24964,4.19533,3.74677,2.65513,0.0744043,13.8674,0.260947,0.16243,0.0377846,0.426419,1.02477,0.159214,0.208806,0.0739612,0.386291,0.191465,0.272197,0.371554,0.280497,0.64375,0.162748,5.85432,0.313864,,0.0936868,3.2928,-0.948946,78.8962,0.0936868,0,-0.7992400974035263,-0.43981480598449707,-0.000354995,999,,,,,,,29.4,2.94,29.4,2.94,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Garrett Hampson","CIN",15.366,46.918,42.1706,9.10577,6.55353,1.65022,0.27453,0.627491,4.84468,3.21228,3.56445,0.0349145,12.8527,0.324994,0.28246,0.575466,0.685057,1.48275,0.299197,0.215927,0.075972,0.273939,0.277331,0.280417,0.312718,0.264268,0.593135,0.0967915,5.99881,0.292628,,0.105314,3.68529,-1.85844,61.7373,0.105314,0.06,-2.0223833546042442,0.45521604642271996,-0.000633735,999,,,,,,,37.5,2.5,37.5,2.5,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Nick Sogard","BOS",23.8,89.187,80.1192,18.5528,13.4312,3.93003,0.209201,0.982339,8.84477,7.42959,7.50218,0.147551,19.4731,0.623334,0.621976,0.320276,1.50729,1.92977,0.538142,0.231565,0.0841174,0.21834,0.385259,0.300206,0.322622,0.277738,0.622828,0.0910574,4.4469,0.291453,,0.0242393,7.98074,-2.55739,71.6707,0.0242393,0,-2.9536547642201185,-0.12242799252271652,-0.000655963,999,,,,,,,75.4,3.141666666,75.4,3.141666666,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Sebastián Rivero","LAA",9.215,27.02,25.1619,5.03759,3.44649,1.07409,0.0157628,0.501248,2.06492,2.34675,1.16538,0.00893984,6.58857,0.273494,0.191216,0.228015,0.424517,0.134336,0.0538678,0.200207,0.0431301,0.243841,0.176878,0.241731,0.30391,0.240051,0.545641,0.103703,2.48647,0.248386,,-0.0273851,1.59108,-1.60154,48.7277,-0.0273851,0.01,-1.6602129600942135,0.7210339400917292,-0.000940712,999,,,,,,,18.3,2.033333333,18.3,2.033333333,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"Taylor Trammell","HOU",12.915,44.148,39.0061,8.02671,4.97389,1.60561,0.181753,1.26546,5.11765,4.2071,4.32226,0.0643598,13.0126,0.419359,0.308241,0.0919973,0.562687,1.08096,0.263473,0.205781,0.0979038,0.29475,0.332159,0.28982,0.353591,0.284429,0.643411,0.14781,5.40559,0.270058,,0.0445809,4.19036,-1.02607,81.0517,0.0445809,0.01,-0.9413657709956169,-0.5879166629165411,-0.00100063,999,,,,,,,34.9,2.684615384,34.9,2.684615384,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Chas McCormick","CHC",30.284,102.453,91.3553,19.7597,13.8746,2.89021,0.290542,2.70431,11.4216,9.41416,8.0224,0.208076,28.4014,1.34688,0.753753,0.974645,1.45245,3.16846,0.996795,0.216295,0.0783032,0.277214,0.282465,0.287046,0.343099,0.27854,0.630145,0.126804,5.28839,0.279581,,0.073412,9.23458,-2.87104,78.1863,0.073412,0.02,-2.575385481119156,-0.8479276709258556,-0.00150163,999,,,,,,,87.8,2.926666666,87.8,2.926666666,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Justin Dean","CHC",13.594,22.424,20.3716,4.14138,3.1225,0.682862,0.0679305,0.26809,2.33056,1.52785,1.60767,0.000974996,6.97594,0.251144,0.120061,0.0734901,0.367349,1.05991,0.14852,0.203292,0.0716943,0.311093,0.23046,0.268459,0.282961,0.248616,0.55142,0.0796692,6.26839,0.292375,,0.118281,1.47638,-1.17319,57.6874,0.118281,0.03,-1.0062642097473145,0.23978394083678722,-0.00209008,999,,,,,,,13.2,0.942857142,13.2,0.942857142,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Nelson Velázquez","STL",5.473,19.325,17.4962,3.99586,2.39985,0.815785,0.0509954,0.729229,2.16789,2.3801,1.49551,0.0680371,5.12116,0.171981,0.138158,0.0231521,0.270596,0.246232,0.0893276,0.228385,0.0773874,0.265002,0.292026,0.29341,0.405878,0.302424,0.699288,0.177494,4.11704,0.27721,,-0.013737,2.1166,-0.166796,94.9036,-0.013737,-0.28,-0.13046574033796787,-0.5333796441555023,-0.00213812,999,,,,,,,20.7,4.14,20.7,4.14,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Jared Young","NYM",11.934,36.943,33.2433,7.27295,4.66923,1.52717,0.0556445,1.02091,3.9177,3.77204,2.84037,0.0608462,9.48028,0.495133,0.216223,0.148018,0.602671,0.502651,0.138031,0.21878,0.0768851,0.256619,0.299608,0.288312,0.360198,0.285289,0.64851,0.141418,4.11633,0.272322,,-0.00843878,3.53228,-0.832818,84.3184,-0.00843878,-0.01,-0.6950583551079035,-0.5625000093132257,-0.00291138,999,,,,,,,32.3,2.691666666,32.3,2.691666666,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Akil Baddoo","MIL",8.534,31.354,28.0261,5.90031,3.71537,1.15741,0.17899,0.848532,3.45718,3.19276,2.91063,0.101021,8.96223,0.151087,0.165159,0.101011,0.375055,0.995641,0.250069,0.210529,0.0928313,0.28584,0.324766,0.286757,0.355429,0.282223,0.642187,0.1449,5.79675,0.274844,,0.0526476,2.91984,-0.784877,79.6716,0.0526476,0.02,-0.7027767077088356,-0.37509260699152946,-0.00355169,999,,,,,,,28.8,3.2,28.8,3.2,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Christian Franklin","WSN",5.371,21.034,18.6705,4.2075,3.02804,0.781416,0.0616408,0.336399,2.11763,1.78349,1.92227,0.0156621,5.20715,0.251225,0.109079,0.0808807,0.438679,0.465708,0.102922,0.225355,0.0913886,0.247559,0.369159,0.304537,0.327864,0.283374,0.6324,0.102509,4.76357,0.292466,,0.0167577,1.97845,-0.506878,79.7257,0.0167577,0,-0.4886736199259758,-0.24865739047527313,-0.00383924,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Sergio Alcántara","WSN",3.708,11.357,10.2299,2.09308,1.53586,0.407488,0.0361889,0.113545,0.905562,0.873261,0.948425,0.00873376,2.92102,0.0525626,0.0730388,0.0530673,0.210436,0.0704696,0.0243456,0.204604,0.0835102,0.2572,0.324689,0.273716,0.28481,0.251595,0.558526,0.0802061,3.31245,0.272349,,-0.0125658,0.775209,-0.566708,57.9561,-0.0125658,-0.01,-0.5784927308559418,0.16166666708886623,-0.00398772,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Patrick Wisdom","SEA",2.383,9.474,8.46963,1.55749,0.771432,0.298502,0.0250749,0.462485,1.06606,1.29063,0.829143,0.0052954,3.6859,0.103494,0.0496558,0.0220748,0.0854393,0.0994141,0.0312964,0.183891,0.0875177,0.389055,0.22495,0.263452,0.388871,0.283789,0.652324,0.20498,4.39841,0.250522,,-0.00414833,0.89431,-0.225117,86.5667,-0.00414833,-0.03,-0.15414757281541824,-0.21387344412505627,-0.00429112,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Patrick Wisdom","13602",621550
"Jason Delay","BOS",4.281,13.06,12.055,2.60584,1.93092,0.496595,0.0237965,0.154535,1.0818,1.11255,0.694373,0.00288796,2.88411,0.126223,0.0869527,0.0974276,0.252746,0.0645026,0.0254953,0.216162,0.0531679,0.220836,0.240758,0.264333,0.299762,0.250579,0.564095,0.0835995,3.05644,0.269276,,-0.0156858,0.880676,-0.662463,52.9622,-0.0156858,0,-0.7397253941744566,0.23993240296840668,-0.00514519,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Cristian Pache","NYM",3.131,9.757,8.89875,1.79016,1.21422,0.336556,0.0553814,0.184004,0.984613,0.782501,0.700442,0.00116518,3.08144,0.0672157,0.0479852,0.042611,0.160711,0.15166,0.0484475,0.20117,0.0717887,0.315818,0.22731,0.263302,0.31347,0.256095,0.576772,0.1123,5.14135,0.282709,,-0.00258416,0.701638,-0.451227,64.3193,-0.00258416,-0.01,-0.415198627859354,0.03831789828836918,-0.00534716,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Ronny Simon","PIT",3.711,11.502,10.4611,2.48402,1.76773,0.504232,0.051823,0.160236,1.26563,0.961615,0.813359,0.0224652,2.25728,0.0678031,0.0839011,0.0758011,0.203611,0.379398,0.0957362,0.237452,0.0707146,0.196251,0.360328,0.294515,0.341512,0.28022,0.636027,0.10406,5.69473,0.285915,,0.0193351,1.05242,-0.30663,75.6614,0.0193351,0,-0.3124543186277151,-0.12678571045398712,-0.00578738,999,,,,,,,7.1,1.775,7.1,1.775,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Kameron Misner","KCR",13.881,51.241,45.7482,9.37375,5.88551,1.96308,0.35281,1.17235,5.74583,4.72467,4.65632,0.0608497,16.3461,0.373187,0.32874,0.134525,0.61084,1.43344,0.341032,0.204899,0.090871,0.319004,0.284858,0.281828,0.340112,0.275163,0.62194,0.135213,6.12461,0.287179,,0.0753748,4.4781,-1.57642,71.0765,0.0753748,0.15,-1.6714146211743355,-0.14989814162254333,-0.00590147,999,,,,,,,36.5,2.607142857,36.5,2.607142857,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Leandro Cedeño","SDP",1.475,6.411,5.94081,1.42084,0.958306,0.291061,0.0117969,0.159675,0.637034,0.766995,0.351173,0.0298269,1.73781,0.0656829,0.0452381,0.00809215,0.117545,0.0195004,0.00465409,0.239166,0.0547767,0.271066,0.202078,0.28701,0.372764,0.286151,0.659773,0.133598,2.81561,0.308461,,-0.00688731,0.617468,-0.140041,80.6233,-0.00688731,0,-0.154118275269866,-0.11777997761964798,-0.00599579,999,,,,,,,-0.4,-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,"Leandro Cedeno","sa873307",660681
"Vinny Capra","BOS",3.924,10.582,9.66863,2.17667,1.58379,0.434577,0.0281034,0.130197,0.983449,0.912643,0.683644,0.0155725,2.38267,0.100026,0.0721172,0.0575791,0.195286,0.14085,0.0407894,0.225127,0.0646044,0.225163,0.286923,0.281283,0.316285,0.265072,0.597568,0.0911582,4.26456,0.283136,,-0.00406033,0.838098,-0.412247,62.9462,-0.00406033,0,-0.46619975892826915,0.038881540298461914,-0.00645623,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Gabriel Rincones Jr.","PHI",10.523,40.229,35.9457,7.75635,4.97369,1.65047,0.0933822,1.0388,4.44173,4.09529,3.56492,0.184171,10.7999,0.460354,0.205337,0.0526807,0.62303,1.06488,0.181688,0.21578,0.0886157,0.26846,0.330089,0.293248,0.353589,0.2848,0.646837,0.137809,4.99709,0.276302,,0.0803792,3.83049,-0.922881,79.0716,0.0803792,0,-0.917479582130909,-0.48717591166496277,-0.00677584,999,,,,,,,37.9,3.445454545,37.9,3.445454545,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Luke Williams","ATL",13.925,22.83,21.0815,4.33817,2.92411,0.91103,0.107468,0.395568,2.46896,1.8207,1.37977,0.0167166,6.76392,0.164212,0.143568,0.0609768,0.264221,0.861263,0.239423,0.205781,0.0604369,0.296273,0.20399,0.258341,0.315483,0.253079,0.573824,0.109702,6.18348,0.280302,,0.0448181,1.58584,-1.1117,58.4818,0.0448181,0,-1.0785935260355473,0.25165343284606934,-0.00689386,999,,,,,,,9.2,0.657142857,9.2,0.657142857,,,,,,,,,,,,,,,,,,,"Luke Williams","19931",663897
"Chad Wallach","ATH",4.786,12.651,11.598,2.22492,1.51068,0.404494,0.00858891,0.301158,1.09837,1.1676,0.784647,0.000554367,4.1332,0.126891,0.0725382,0.06317,0.217493,0.0306595,0.0137627,0.191837,0.0620225,0.326709,0.18984,0.24928,0.306093,0.24643,0.555373,0.114257,2.40699,0.265854,,-0.0154912,0.810476,-0.684337,51.4806,-0.0154912,0,-0.7389488816261292,0.23241843283176422,-0.00727478,999,,,,,,,2.2,0.44,2.2,0.44,,,,,,,,,,,,,,,,,,,"Chad Wallach","17161",595453
"Marco Luciano","NYY",6.081,18.144,16.3295,3.02998,1.9941,0.608333,0.022812,0.404733,1.68596,1.58035,1.59556,0.0090437,6.44024,0.0925632,0.106647,0.019678,0.257858,0.197399,0.0637764,0.185552,0.0879389,0.354951,0.247749,0.260319,0.299955,0.250941,0.560274,0.114403,3.78211,0.273713,,-0.0108869,1.22883,-0.915023,58.5355,-0.0108869,0,-0.8975967280566692,0.19999998807907104,-0.00748004,999,,,,,,,9.7,1.616666666,9.7,1.616666666,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Jack Winkler","HOU",3.587,6.328,5.82937,1.1702,0.817227,0.243697,0.00558901,0.103684,0.61833,0.499917,0.381852,0.00485617,1.74314,0.0634346,0.0356864,0.0176567,0.0916762,0.19555,0.0277567,0.200742,0.0603432,0.275464,0.21906,0.256006,0.297824,0.246265,0.55383,0.0970823,5.21007,0.265418,,0.0194405,0.404554,-0.343148,54.7621,0.0194405,0,-0.31795667856931686,0.02325102873146534,-0.00786847,999,,,,,,,-0.4,-0.1,-0.4,-0.1,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Tyler Callihan","PIT",24.719,73.811,66.9143,14.6555,9.87488,3.07699,0.235851,1.46782,7.74542,6.35939,5.14861,0.149802,20.6099,0.587,0.419888,0.74125,1.0389,2.14187,0.334016,0.21902,0.069754,0.279225,0.249813,0.279064,0.337861,0.271676,0.616925,0.118841,5.47682,0.2914,,0.189523,6.24161,-2.47973,69.8086,0.189523,-0.16,-2.4516581892967224,-0.0837068036198616,-0.00814972,999,,,,,,,56.9,2.276,56.9,2.276,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Kristian Robinson","ARI",3.951,13.522,12.1473,2.61381,1.74137,0.49821,0.0476575,0.326573,1.52951,1.31844,1.16551,0.0297211,4.62677,0.116834,0.0708311,0.0215503,0.212062,0.392042,0.0675207,0.215177,0.0861939,0.342166,0.251907,0.288595,0.344691,0.279937,0.633286,0.129514,5.69551,0.31484,,0.0309921,1.23414,-0.363584,76.3671,0.0309921,0,-0.3477575685828924,-0.18291667103767395,-0.00826624,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
"Carlos Cortes","ATH",42.547,150.865,137.462,31.6058,19.5258,7.23421,0.397197,4.44858,15.978,16.8076,10.9581,0.225196,32.7183,0.931093,1.31798,0.196163,2.43431,0.574424,0.185235,0.229924,0.072635,0.216872,0.334921,0.288679,0.385418,0.292956,0.674097,0.155493,3.21601,0.267262,,-0.166877,15.364,-2.46189,83.5308,-0.166877,-0.21,-3.0952919870615005,-2.179768517613411,-0.00844408,999,,,,,,,138,3.209302325,138,3.209302325,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Matt Koperniak","STL",9.567,37.483,34.581,7.97232,5.79893,1.40974,0.090144,0.67351,3.55097,3.48778,2.20594,0.04595,7.93256,0.337957,0.232562,0.12555,0.837516,0.404505,0.110724,0.230541,0.0588519,0.211631,0.278087,0.281503,0.334949,0.271622,0.616452,0.104409,3.78028,0.278501,,-0.0192159,3.168,-1.26091,73.8031,-0.0192159,0,-1.1830148193985224,-0.14763890206813812,-0.00855181,999,,,,,,,28.1,2.81,28.1,2.81,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Brett Wisely","ATL",13.915,48.252,43.7929,9.34403,6.47796,2.08441,0.0723076,0.709354,4.51633,4.04943,3.3333,0.158118,11.6417,0.352122,0.356559,0.417075,0.724997,0.859993,0.255375,0.213368,0.069081,0.241268,0.286325,0.272384,0.312861,0.25873,0.585245,0.0994928,4.09812,0.271544,,0.00136656,3.57312,-2.12823,62.3528,0.00136656,0.1,-2.151623541023582,0.4578960910439491,-0.00904154,999,,,,,,,32.5,2.321428571,32.5,2.321428571,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Dustin Harris","CHW",15.249,39.138,35.5324,8.01171,5.45367,1.56961,0.189531,0.798899,4.29948,3.38927,2.80826,0.148398,9.13859,0.371059,0.321187,0.105052,0.451458,1.48961,0.331418,0.225476,0.0717527,0.233497,0.307297,0.286707,0.347769,0.27807,0.634476,0.122293,5.93464,0.278313,,0.106188,3.51276,-1.1117,75.8387,0.106188,0,-1.0083431079983711,-0.4314153492450714,-0.00948356,999,,,,,,,34.9,2.326666666,34.9,2.326666666,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Trey Mancini","LAA",2.891,9.51,8.59507,1.95802,1.32896,0.344263,0.00254166,0.282254,0.931452,1.02894,0.721686,0.0302512,2.40142,0.120056,0.0596401,0.0135421,0.192425,0.0310777,0.0128411,0.227807,0.0758871,0.252515,0.300525,0.294822,0.36697,0.290254,0.661792,0.139162,2.1286,0.280649,,-0.0131737,0.947626,-0.176054,83.3106,-0.0131737,0,-0.20023939199745655,-0.22307099401950836,-0.00982115,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Oliver Dunn","CHW",3.962,11.624,10.4552,2.0476,1.39673,0.409022,0.0541842,0.187668,1.15835,0.827708,0.932742,0.0138372,3.88299,0.122343,0.0601026,0.0536442,0.174988,0.293513,0.067046,0.195846,0.0802428,0.334049,0.240212,0.268158,0.299182,0.254102,0.56734,0.103336,5.74591,0.288603,,0.0151513,0.817088,-0.556377,59.3278,0.0151513,0,-0.5420676525682211,0.04271017014980316,-0.0101574,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Sandy León","ATL",3.718,8.852,7.8545,1.37286,0.94153,0.233166,0.0034348,0.19473,0.730733,0.773994,0.676798,0.00374413,2.99457,0.0853023,0.0523199,0.0814805,0.145762,0.0223101,0.011051,0.174786,0.076457,0.338293,0.226008,0.246277,0.279723,0.236801,0.526001,0.104937,2.12986,0.249735,,-0.0112856,0.497897,-0.548035,47.3307,-0.0112856,0,-0.5638633640483022,0.16262492537498474,-0.0109198,999,,,,,,,0.6,0.15,0.6,0.15,,,,,,,,,,,,,,,,,,,"Sandy Leon","5273",506702
"Eloy Jiménez","TOR",7.231,27.438,25.1422,6.13694,4.21814,1.0076,0,0.911193,3.00154,3.27292,1.87079,0.0443137,5.35762,0.189455,0.202725,0.0328238,0.711257,0.0603656,0.0235041,0.244089,0.0681823,0.195263,0.349182,0.299111,0.392889,0.301154,0.692,0.148801,2.08027,0.273942,,-0.0387075,2.97689,-0.26512,92.6012,-0.0387075,0,-0.2779756747186184,-0.7811265587806702,-0.0117384,999,,,,,,,26.9,3.842857142,26.9,3.842857142,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Juan Yepez","TOR",8.602,26.239,23.9889,5.65449,3.84938,1.0895,0.0465582,0.669056,2.75037,2.81727,1.75085,0.0356714,4.47657,0.211295,0.236056,0.0518898,0.503439,0.130547,0.0469613,0.235713,0.0667271,0.170607,0.391115,0.290854,0.368682,0.288176,0.659536,0.132969,3.14793,0.2613,,-0.0312523,2.57033,-0.530012,83.6612,-0.0312523,0,-0.5365419089794159,-0.4820510149002075,-0.011816,999,,,,,,,27.9,3.1,27.9,3.1,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Joey Meneses","ATH",14.898,47.281,43.7133,10.9052,7.4821,2.2085,0,1.2146,4.90586,5.27733,2.75257,0.124388,9.11232,0.370916,0.38749,0.0567259,1.05179,0.101993,0.0413191,0.249471,0.0582172,0.192727,0.302071,0.297065,0.38335,0.29569,0.680415,0.133879,2.08646,0.286926,,-0.0657157,4.92003,-0.666587,85.4145,-0.0657157,0,-0.8785110861063004,-0.8686250448226929,-0.0122571,999,,,,,,,41.8,2.786666666,41.8,2.786666666,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Rhylan Thomas","SEA",5.699,18.386,16.9955,4.23194,3.29069,0.799449,0.0206224,0.121178,1.77562,1.48758,0.967527,0.0421278,1.76182,0.0929649,0.140694,0.189336,0.369716,0.572161,0.123992,0.249004,0.052623,0.0958238,0.549164,0.290846,0.31986,0.269419,0.610706,0.0708557,4.75144,0.269502,,0.0352086,1.52107,-0.651382,76.6681,0.0352086,-0.02,-0.4703947603702545,-0.2838425822556019,-0.0124229,999,,,,,,,13.2,2.2,13.2,2.2,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Ryan Ward","LAD",5.173,17.112,15.7459,3.36513,2.05077,0.657778,0.0578868,0.598694,1.9665,2.0423,1.1416,0.0638274,4.45612,0.0958564,0.10845,0.0202171,0.264268,0.230265,0.0544843,0.213715,0.0667132,0.260409,0.256186,0.269286,0.376909,0.279487,0.646195,0.163194,4.63916,0.256163,,0.00245425,1.55554,-0.46637,77.552,0.00245425,0,-0.45281996950507164,-0.23949073255062103,-0.0125834,999,,,,,,,16.1,3.22,16.1,3.22,,,,,,,,,,,,,,,,,,,"Ryan Ward","sa1169792",669899
"Donovan Solano",,6.928,20.468,18.7409,4.57791,3.34259,0.824888,0.0294292,0.381009,2.01853,2.06896,1.20729,0.00623783,4.61805,0.360016,0.127878,0.0319506,0.440625,0.0313644,0.0142567,0.244274,0.0589844,0.225623,0.261429,0.300705,0.352422,0.288581,0.653127,0.108147,2.22695,0.302595,,-0.0319379,2.01174,-0.40671,82.9485,-0.0319379,0,-0.44443779438734055,-0.37602880597114563,-0.0130695,999,,,,,,,14.9,2.128571428,14.9,2.128571428,,,,,,,,,,,,,,,,,,,"Donovan Solano","8623",456781
"Kemp Alderman","MIA",4.021,13.717,12.8011,2.95396,2.01628,0.545721,0.0373951,0.354564,1.37864,1.46244,0.676496,0.00471097,3.80486,0.141315,0.0752621,0.0228194,0.273759,0.22046,0.0443665,0.230758,0.0493181,0.277382,0.177798,0.275429,0.362325,0.278361,0.637754,0.131567,4.60048,0.2982,,0.00724451,1.23439,-0.386383,74.9304,0.00724451,0,-0.40032346500083804,-0.18615740537643433,-0.0133122,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Kemp Alderman","sa3022562",694580
"Weston Wilson","BAL",8.975,23.671,21.3431,4.41637,2.84144,0.838653,0.0679782,0.668307,2.65616,2.22903,1.95446,0.0568783,6.80377,0.139573,0.128561,0.105307,0.311251,0.645631,0.194031,0.206923,0.0825676,0.287431,0.287261,0.276266,0.346524,0.273919,0.62279,0.139601,5.22149,0.267727,,0.0174602,2.04477,-0.752142,74.6807,0.0174602,0,-0.6889241132885218,-0.26092371344566345,-0.0138255,999,,,,,,,21.6,2.4,21.6,2.4,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Heston Kjerstad","BAL",13.176,49.421,45.1572,10.2942,6.78797,2.10514,0.141048,1.26002,5.11189,5.1602,3.01184,0.131072,12.9676,0.840065,0.347558,0.0643013,0.878333,0.267955,0.0806661,0.227963,0.0609425,0.26239,0.232259,0.286609,0.364537,0.284702,0.651146,0.136574,3.58064,0.288842,,-0.0488188,4.70181,-1.13766,82.1089,-0.0488188,-0.15,-1.0909472852945328,-0.7599999606609344,-0.0153424,999,,,,,,,38.2,2.938461538,38.2,2.938461538,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Grae Kessinger","NYM",4.271,14.156,12.8007,2.49552,1.73371,0.470578,0.0248675,0.266368,1.30253,1.18656,1.09062,0.0264659,3.74887,0.118625,0.0981112,0.0479142,0.205341,0.197187,0.072821,0.194952,0.0770428,0.264825,0.290919,0.262599,0.298025,0.250155,0.560624,0.103074,4.00895,0.250929,,-0.00963765,0.949713,-0.722927,60.2507,-0.00963765,0,-0.6765438839793205,0.052013520151376724,-0.0157108,999,,,,,,,1.2,0.3,1.2,0.3,,,,,,,,,,,,,,,,,,,"Grae Kessinger","25813",666197
"Tristin English","ATL",1.946,6.957,6.47971,1.45338,1.02159,0.275548,0.0126744,0.143565,0.644293,0.706806,0.326091,0.0025448,1.60411,0.090612,0.0490148,0.0115759,0.142298,0.0182128,0.00518753,0.224297,0.0468724,0.230574,0.203285,0.269254,0.337202,0.266198,0.606456,0.112905,2.79284,0.27396,,-0.00796019,0.557353,-0.26467,67.4683,-0.00796019,0,-0.2762000132352114,-0.12781083583831787,-0.017654,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Tristin English","26148",663536
"Jose Miranda","SDP",10.321,39.578,36.7125,8.36756,5.79179,1.56588,0.0557676,0.954118,3.772,4.14533,2.03899,0.0523494,7.12837,0.475798,0.295566,0.0551507,0.827889,0.126127,0.0566934,0.227921,0.0515183,0.180109,0.286039,0.275343,0.351579,0.274148,0.626922,0.123657,2.54736,0.256294,,-0.0524832,3.42621,-1.25023,77.1238,-0.0524832,-0.05,-1.125564057379961,-0.368549395352602,-0.0181445,999,,,,,,,29,2.9,29,2.9,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
