Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Joel Peguero","SFG",2.4523,1.94198,0,4.42039,59.491,0,4,3.9522,,63.0555,276.722,62.7453,33.32,30.97,6.43321,28.3517,2.01782,2.38673,55.8565,7.97248,4.04668,1.97013,0.918221,0.201851,0.102456,0.09939508140087128,0.255079,1.44471,0.306554,0.703821,,,4.15224,0.236101,-0.00810344,999,,,,,,,286.6,4.54920634920635,295,4.682539682539683,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Jimmy Herget","COL",2.61684,3.15785,0,5.25068,62.274,0.578,2,14.5869,,70.8937,313.22,76.4474,44.34,41.36,10.4481,23.155,2.29265,5.12327,63.9824,8.12261,2.93955,2.76322,1.32639,0.204273,0.0739257,0.1303471326828003,0.268291,1.40495,0.313519,0.650337,,,4.44266,0.235208,-0.643537,999,,,,,,,318.79999999999995,4.490140845070422,339,4.774647887323944,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Andrew Hoffmann","ARI",1.04196,0.843374,0,4.28978,29.689,0,0,6.8304,,32.1205,138.688,29.8932,16.41,15.31,3.53508,13.412,1.11734,1.10868,31.7353,8.89207,3.75797,2.36619,0.990512,0.228824,0.0967059,0.13211841881275177,0.240749,1.34821,0.296501,0.701198,,,3.94607,0.232266,0.0737063,999,,,,,,,159.60000000000002,4.987500000000001,158,4.9375,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Rob Zastryzny","MIL",2.36269,1.75111,0,4.24208,48.932,0.417,0,3.9742,,47.7997,202.975,43.3718,24.19,22.53,6.86123,16.3235,1.22853,2.27323,45.5399,8.5745,3.07349,2.78983,1.29187,0.224362,0.0804215,0.14394070208072662,0.235233,1.24886,0.276644,0.708836,,,4.2629,0.229267,0.110559,999,,,,,,,211.3,4.402083333333334,203,4.229166666666667,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Anthony Banda","MIN",2.42237,1.95101,0,4.51944,55.515,0.269,1,9.6524,,58.0293,253.891,54.872,31.28,29.14,6.5125,24.5882,2.30998,4.77669,54.5223,8.45609,3.81349,2.21742,1.01005,0.214747,0.0968455,0.11790117621421814,0.24439,1.36931,0.295792,0.684935,,,4.23307,0.227191,-0.0705284,999,,,,,,,265.1,4.570689655172414,264,4.551724137931035,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Jordan Romano","LAA",2.05152,1.90203,0,4.44042,54.932,0,3,11.6799,,54.988,234.11,49.722,29.04,27.13,8.53138,19.5337,1.73827,2.93638,57.2967,9.37787,3.19712,2.93323,1.39635,0.244742,0.083438,0.16130437701940536,0.234937,1.25947,0.282491,0.701701,,,4.29402,0.222617,-0.0265056,737.530029296875,,,,,,,274.3,4.987272727272727,266,4.836363636363636,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Chase Silseth","LAA",1.5898,1.34693,0,4.03033,41.224,0,0,6.4741,,47.609,203.181,39.8734,22.77,21.32,5.90102,21.0225,1.3729,2.83384,48.9922,9.26148,3.97409,2.33047,1.11553,0.241126,0.103467,0.13765937834978104,0.222354,1.27908,0.273022,0.724352,,,4.19161,0.220617,0.213096,999,,,,,,,227.40000000000003,4.737500000000001,212,4.416666666666667,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Zach McCambley","PHI",1.4792,1.00185,0,4.20067,36.972,0,0,0,,38.3082,164.492,34.1836,19.21,17.88,5.02817,15.5038,1.36873,2.12827,40.2771,9.46258,3.64241,2.59789,1.1813,0.244857,0.0942525,0.15060490369796753,0.232763,1.29704,0.287091,0.714628,,,4.11947,0.22036,0.0875262,999,,,,,,,157.29999999999998,4.139473684210526,151,3.973684210526316,,,,,,,,,,,,,,,,,,,"Zach McCambley","sa3014478",685112
"Juan Morillo","ARI",1.16294,0.925983,0,4.13136,32.697,0,0,0.6568,,32.2194,139.129,29.6534,15.85,14.79,3.14194,14.487,0.957859,0.966398,29.9742,8.37283,4.04672,2.06904,0.877653,0.215442,0.104127,0.11131564527750015,0.239768,1.36999,0.292753,0.711857,,,3.98112,0.219562,0.0737063,999,,,,,,,140.9,4.403125,140,4.375,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Cody Laweryson","MIN",0.854947,0.579139,0,4.01998,18.777,0,0,0.6268,,21.5598,90.4438,19.1875,10.33,9.63,2.6273,6.69967,0.627611,0.746227,20.7198,8.64936,2.79674,3.09266,1.09675,0.229091,0.0740755,0.15501505136489868,0.23118,1.20071,0.277619,0.700491,,,3.83333,0.217044,0.153432,999,,,,,,,98.5,4.4772727272727275,93,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Cody Laweryson","26429",689520
"Shane Drohan","MIL",1.04622,0.648667,0,3.74509,21.297,0.05,0,0,,23.7431,100.634,19.0963,10.56,9.88,2.53121,10.6865,0.703679,0.963314,26.7877,10.1541,4.0508,2.50669,0.959472,0.26619,0.106192,0.1599978804588318,0.214603,1.25438,0.277634,0.732601,,,3.73656,0.2158,0.157998,999,,,,,,,109.30000000000001,4.554166666666667,99,4.125,,,,,,,,,,,,,,,,,,,"Shane Drohan","sa3014447",675660
"Sam Moll","CIN",1.68833,1.32547,0,4.28089,44.797,0,0,10.3826,,43.2036,186.369,39.5477,22.06,20.55,5.16957,17.7027,1.80279,2.82181,42.4767,8.84856,3.68775,2.39944,1.0769,0.227917,0.0949876,0.13292987644672394,0.238463,1.32513,0.290852,0.703625,,,4.14951,0.215034,0.0479174,999,,,,,,,213.7,4.969767441860465,211,4.906976744186046,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Mark Leiter Jr.","ATH",2.65189,2.23098,0,4.58998,63.308,0,6,13.0966,,63.4708,275.015,60.1354,34.74,32.37,9.01859,24.8634,1.21587,4.41509,67.4044,9.55777,3.52557,2.71099,1.27881,0.245093,0.0904074,0.1546858698129654,0.244715,1.33918,0.301906,0.694444,,,4.24224,0.209533,-0.211557,727.47998046875,,,,,,,328.50000000000006,5.214285714285715,327,5.190476190476191,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"George Soriano","STL",1.60793,1.2857,0,4.32056,36.795,0,0,4.4419,,42.7028,184.92,39.4669,21.87,20.5,4.59042,17.9581,1.06311,2.95009,39.1154,8.24393,3.78483,2.17815,0.967473,0.211526,0.0971129,0.11441352218389511,0.240635,1.34476,0.289898,0.697179,,,4.16948,0.208873,0.0479241,999,,,,,,,186.29999999999998,4.332558139534883,181,4.209302325581396,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Tanner Gordon","COL",2.29168,4.99849,0.841166,5.92429,25.504,8.513,0,0.6093,,63.6076,283.832,77.2745,44.76,41.87,12.208,18.0189,1.31366,1.91493,48.525,6.86592,2.54954,2.693,1.72735,0.170964,0.0634845,0.10747946053743362,0.292819,1.49814,0.320264,0.646189,,,5.04459,0.205785,-0.669819,999,,,,,,,167.8,2.621875,206,3.21875,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Justin Martinez","ARI",0.813784,0.603182,0,3.85125,22.755,0,2,0.6568,,23.7663,103.232,20.0193,10.87,10.17,2.03552,12.3502,0.879444,1.77022,27.1982,10.2996,4.67685,2.20225,0.770825,0.263468,0.119635,0.14383212476968765,0.224655,1.36199,0.300342,0.728308,,,3.74215,0.205382,0.157963,999,,,,,,,127.00000000000003,5.291666666666668,120,5,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Mitch Spence","KCR",0.887331,0.930508,0,4.38698,21.12,0.653,0,0.666,,26.9365,115.838,26.997,14.08,13.13,3.07813,8.94595,0.693853,1.08427,22.2041,7.41882,2.98901,2.48203,1.02846,0.191683,0.0772282,0.11445452272891998,0.255152,1.33436,0.297036,0.691132,,,4.08916,0.204409,0.0651096,999,,,,,,,110.7,4.1000000000000005,114,4.222222222222222,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Tristan Beck","SFG",1.09208,0.871174,0,4.37373,26.081,0.058,0,0.6515,,32.2242,138.684,32.0732,16.82,15.66,3.92713,10.7179,0.956272,1.1928,28.3529,7.91878,2.99344,2.64537,1.09682,0.204443,0.0772832,0.12715983390808105,0.252997,1.32792,0.297864,0.696405,,,4.06857,0.202499,-0.028338,999,,,,,,,128.40000000000003,4.012500000000001,132,4.125,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Evan Phillips","LAD",1.08406,0.439268,0,3.6485,19.406,0,1,0.7772,,19.4381,80.3932,16.1275,8.44,7.88,2.25103,6.16419,0.397474,0.834695,19.7477,9.14335,2.85407,3.20362,1.04225,0.245639,0.0766754,0.16896335780620575,0.219737,1.1468,0.269992,0.723694,,,3.68893,0.202341,0.198208,999,,,,,,,102.4,5.389473684210526,97,5.105263157894737,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Max Lazar","PHI",1.38623,0.954255,0,4.25929,34.583,0,0,0.6364,,37.2104,157.007,36.6517,18.9,17.61,4.8959,10.0186,1.00495,0.943372,28.9375,6.99904,2.42319,2.88836,1.18416,0.184307,0.0638102,0.1204967051744461,0.250962,1.25423,0.283,0.697465,,,4.17403,0.2007,0.0341086,999,,,,,,,145.10000000000002,3.921621621621622,149,4.027027027027027,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Drew Pomeranz","LAA",2.04534,2.08438,0,4.4619,54.197,0.438,2,10.8678,,54.2594,232.433,48.6304,28.82,26.9,8.92596,20.3433,1.27366,3.16302,58.4577,9.69637,3.37434,2.87356,1.48055,0.251504,0.0875234,0.16398029029369354,0.232764,1.27119,0.280512,0.71097,,,4.41862,0.199773,-0.079719,736.8300170898438,,,,,,,262.5,4.861111111111111,254,4.703703703703703,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Jayden Murray","HOU",1.58843,1.1454,0,4.11652,34.185,0.142,0,0.6558,,36.5333,155.227,32.6554,17.9,16.71,4.56924,13.2651,0.926922,1.86245,32.6264,8.03753,3.26787,2.45956,1.12564,0.210185,0.0854562,0.12472853064537048,0.233087,1.25695,0.272935,0.708957,,,4.21717,0.199616,0.136452,999,,,,,,,151.5,4.094594594594595,145,3.918918918918919,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Paul Sewald","ARI",1.83316,1.54644,0,4.56962,51.381,0,9,9.1979,,52.1137,221.167,47.0568,28.26,26.46,9.04694,16.7112,1.28859,2.60939,52.7041,9.10195,2.88601,3.15382,1.5624,0.2383,0.0755592,0.16274064034223557,0.233132,1.22363,0.271314,0.694842,,,4.4815,0.199312,-0.0842927,545.6099853515625,,,,,,,278.90000000000003,5.363461538461539,270,5.1923076923076925,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Hunter Bigge","TBR",1.99026,1.51113,0,4.16915,44.536,0,0,6.8608,,47.1031,202.568,40.3346,23.37,21.82,5.91569,21.7436,1.20832,2.48202,48.6111,9.28814,4.15455,2.23565,1.13031,0.239974,0.10734,0.13263463973999023,0.226164,1.31792,0.277986,0.719534,,,4.24671,0.198162,0.15947,999,,,,,,,224,4.76595744680851,211,4.48936170212766,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"John King","MIA",1.65868,1.36118,0,4.12978,42.755,0,0,6.6427,,44.2614,189.35,47.6441,21.94,20.31,3.68572,12.4637,0.883628,1.49224,26.4845,5.38529,2.53433,2.12494,0.749444,0.13987,0.0658233,0.07404696941375732,0.27164,1.35802,0.302693,0.694619,,,3.96686,0.197464,0.101346,999,,,,,,,192.60000000000002,4.377272727272728,209,4.75,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Julian Aguiar","CIN",0.950675,1.42281,0,4.51481,22.944,1.899,0,0.6509,,33.6094,143.759,33.0244,18.04,16.86,4.95332,10.1029,0.963259,1.80941,27.3649,7.32784,2.70538,2.70861,1.32641,0.190352,0.0702767,0.12007560580968857,0.250475,1.28319,0.28204,0.69316,,,4.48596,0.196617,0.0859785,999,,,,,,,126.30000000000003,3.7147058823529417,127,3.735294117647059,,,,,,,,,,,,,,,,,,,"Julian Aguiar","30031",687924
"Chase Lee","TOR",0.910338,0.501949,0,3.84865,19.209,0,0,0.6524,,20.9762,88.1899,18.7354,9.61,8.97,2.44038,6.58293,0.761838,1.16978,20.8609,8.95051,2.82446,3.16893,1.04706,0.236545,0.0746449,0.16189967840909958,0.23292,1.207,0.285198,0.717217,,,3.76735,0.195385,0.0996445,999,,,,,,,103.4,4.923809523809524,101,4.809523809523809,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Wade Miley",,1.77179,2.67592,1.402,5.02052,7.254,5.759,0,0,,31.2816,137.149,32.8252,18.73,17.45,4.87914,11.9265,0.224652,1.27055,22.4011,6.44499,3.43137,1.87825,1.40377,0.163333,0.0869602,0.07637316733598709,0.264821,1.43061,0.289081,0.68621,,,4.99623,0.190535,0.0261364,999,,,,,,,87.09999999999998,2.809677419354838,95,3.064516129032258,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Gavin Hollowell","CHC",0.911188,0.641129,0,3.88092,20.631,0,0,0.7209,,22.4715,95.4528,18.4559,10.36,9.69,2.55062,9.798,0.92029,1.22236,23.8375,9.54708,3.92417,2.43289,1.02154,0.24973,0.102648,0.1470828428864479,0.218588,1.25732,0.274019,0.724947,,,3.96037,0.19014,0.153389,999,,,,,,,98.10000000000001,4.45909090909091,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Mitch Bratt","ARI",0.734278,0.949386,0.552803,4.4403,3.039,2.409,0,0,,12.6478,53.4172,12.7025,6.69,6.24,1.85018,3.10932,0.0826848,0.371212,11.2555,8.00925,2.21255,3.61993,1.31656,0.210709,0.0582081,0.15250097960233688,0.254372,1.25016,0.294651,0.689919,,,4.08257,0.188852,0.0975568,999,,,,,,,50.8,3.9076923076923076,52,4,,,,,,,,,,,,,,,,,,,"Mitch Bratt","sa3017719",683352
"Hayden Harris","ATL",1.10382,0.865189,0,4.63084,29.834,0,0,6.4917,,30.7655,133.922,29.6262,16.99,15.83,4.46148,12.1013,0.701656,1.47588,35.2354,10.3076,3.54007,2.9117,1.30514,0.263103,0.0903608,0.17274238914251328,0.246177,1.35631,0.312031,0.697196,,,4.0537,0.188675,-0.0815205,999,,,,,,,157.2,5.070967741935483,158,5.096774193548387,,,,,,,,,,,,,,,,,,,"Hayden Harris","31913",802686
"Easton McGee","MIL",0.956906,0.651903,0,4.1883,20.268,0,0,0.621,,23.9166,100.821,22.8916,11.94,11.13,3.1871,6.33628,0.632472,1.00146,22.2564,8.37527,2.38439,3.51254,1.19933,0.220752,0.0628469,0.15790540724992752,0.244874,1.22207,0.289603,0.698051,,,3.92675,0.187606,0.0552798,999,,,,,,,107.90000000000002,4.4958333333333345,108,4.5,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Rico Garcia","BAL",2.31189,1.61306,0,4.19982,48.625,0.039,0,10.1815,,52.1379,221.232,44.4463,26.03,24.33,8.07157,22.0262,1.60313,1.07116,54.4598,9.40081,3.80215,2.4725,1.39331,0.246166,0.0995617,0.14660429954528809,0.224324,1.27494,0.268244,0.733022,,,4.38764,0.187485,0.119773,999,,,,,,,250.99999999999997,4.826923076923077,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"Reiver Sanmartin","SFG",1.37448,1.04465,0,4.24047,33.091,0,0,0.6515,,36.5054,158.238,37.8176,18.5,17.2,3.40062,12.9573,0.950623,1.41977,28.8086,7.10244,3.19447,2.22336,0.838385,0.182059,0.0818847,0.10017408430576324,0.262876,1.39089,0.308253,0.701414,,,3.94932,0.186687,0.136454,999,,,,,,,158.09999999999997,4.272972972972972,166,4.486486486486487,,,,,,,,,,,,,,,,,,,"Reiver Sanmartin","19754",665665
"Seth Halvorsen","COL",2.38854,2.55383,0,4.96965,57.16,0,9,0.6093,,59.5817,265.439,62.871,35.31,32.9,6.5996,27.0511,1.89753,2.21415,55.4997,8.3834,4.08615,2.05167,0.99689,0.209086,0.101911,0.10717584937810898,0.266206,1.50922,0.32326,0.676875,,,4.18564,0.186159,-0.370083,696.530029296875,,,,,,,266.09999999999997,4.435,281,4.683333333333334,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Walker Buehler","SDP",1.90478,2.79345,0.439015,4.83898,18.081,5.904,0,0.6586,,43.224,188.38,41.7638,24.84,23.24,6.52474,17.7494,0.708588,2.53378,33.3126,6.93628,3.69573,1.87683,1.35857,0.176838,0.0942214,0.08261644840240479,0.248452,1.37686,0.274749,0.688253,,,4.96388,0.184995,0.0531329,999,,,,,,,129.89999999999998,3.020930232558139,131,3.046511627906977,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Wikelman González","CHW",1.67212,1.52364,0,4.28006,42.861,0,0,3.4974,,48.1115,210.885,40.2524,24.44,22.88,5.08578,27.0401,1.39457,2.89609,47.5121,8.88787,5.05828,1.75709,0.951375,0.225298,0.128222,0.09707620739936829,0.222452,1.39868,0.273988,0.712162,,,4.40094,0.18467,0.11056,999,,,,,,,207.70000000000005,4.327083333333334,193,4.020833333333333,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Austin Warren","NYM",1.69818,1.1162,0,4.27063,33.299,0,0,0.7173,,37.4067,160.586,34.7351,18.96,17.75,4.43292,14.7442,1.0181,1.55054,34.4969,8.2999,3.54742,2.3397,1.06655,0.214818,0.0918146,0.12300387024879456,0.240729,1.32274,0.287602,0.70527,,,4.13812,0.183599,0.0341111,999,,,,,,,154.60000000000002,4.178378378378379,154,4.162162162162162,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Luke Little","CHC",0.744213,0.461894,0,3.42059,16.624,0,0,0.7209,,17.3391,74.0054,13.229,7.02,6.59,1.13016,8.87481,0.499476,1.63971,19.4556,10.0986,4.60654,2.19222,0.586616,0.262894,0.119921,0.14297261089086533,0.208361,1.2748,0.281992,0.735022,,,3.55756,0.181621,0.193712,999,,,,,,,88.70000000000002,5.21764705882353,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Luke Little","28036",681432
"Victor Vodnik","COL",2.50969,2.58198,0,4.79992,59.34,0,16,4.0494,,62.9073,281.339,65.042,35.94,33.55,6.00408,32.9528,1.90125,0.929134,57.8488,8.27629,4.71448,1.7555,0.85899,0.20562,0.117128,0.08849108964204788,0.262842,1.55776,0.32155,0.69266,,,4.15253,0.181599,-0.312746,504.3999938964844,,,,,,,333.40000000000003,5.292063492063493,347,5.507936507936508,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Bailey Horn","DET",1.42685,1.1582,0,4.1108,36.228,0,0,0.6028,,38.4889,165.605,34.2009,18.88,17.58,4.51715,16.7001,1.42487,1.46757,36.3804,8.50696,3.90503,2.17846,1.05626,0.219681,0.100842,0.11883871257305145,0.231968,1.32248,0.278616,0.71833,,,4.18648,0.180916,0.0875263,999,,,,,,,153.29999999999998,4.034210526315789,147,3.8684210526315788,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"Lake Bachar","MIA",1.86885,1.56976,0,4.25007,46.758,0.1,1,4.0878,,51.098,220.246,43.8615,25.97,24.13,7.05903,23.5458,1.70962,2.47562,53.1958,9.36948,4.14717,2.25925,1.24332,0.241529,0.106907,0.13462212681770325,0.225829,1.31918,0.274707,0.72034,,,4.37667,0.179411,0.0663404,999,,,,,,,225.90000000000006,4.4294117647058835,213,4.176470588235294,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Justin Hagenman","NYM",0.914292,0.606026,0,4.11176,17.514,0.085,0,0.7173,,22.5013,94.6362,20.6387,11.01,10.28,3.09424,6.56843,0.533563,0.986007,21.2414,8.49606,2.62722,3.23386,1.23762,0.224453,0.0694072,0.15504585951566696,0.237003,1.20914,0.27961,0.708065,,,4.042,0.177956,0.104259,999,,,,,,,100.70000000000002,4.378260869565218,98,4.260869565217392,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Luis Curvelo","TEX",1.43509,0.977216,0,4.11114,30.656,0,0,0.6445,,32.3341,136.814,28.3018,15.82,14.77,4.20814,11.9563,0.850527,1.31864,30.6822,8.5402,3.32797,2.56619,1.17131,0.224262,0.0873909,0.13687073439359665,0.229091,1.24507,0.271787,0.711098,,,4.16087,0.177421,0.0737063,999,,,,,,,141.8,4.43125,135,4.21875,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Gunnar Hoglund","ATH",1.66448,2.54352,0.358727,4.84939,17.113,5.029,0,0.6384,,39.7163,170.259,39.2476,22.95,21.4,7.14456,12.651,0.680464,1.62874,33.3636,7.56043,2.86681,2.63723,1.61901,0.195958,0.0743047,0.12165362387895584,0.251621,1.30673,0.278019,0.69096,,,4.87224,0.17731,0.0593775,999,,,,,,,133.5,3.3375,134,3.35,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
"Huascar Brazobán","NYM",2.49908,1.71406,0,4.27947,48.781,0.18,1,7.4597,,52.9762,230.22,49.3688,26.98,25.19,5.04646,23.4806,0.956054,3.66083,43.4282,7.37792,3.98906,1.84954,0.857331,0.188638,0.101992,0.08664596825838089,0.243102,1.37514,0.286683,0.697269,,,4.27096,0.177192,0.0709454,999,,,,,,,241.30000000000004,4.552830188679246,238,4.490566037735849,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Bryan Hudson","NYM",1.57255,1.00319,0,4.21966,30.678,0,0,4.5906,,33.6141,144.361,30.1222,16.9,15.76,4.0169,12.6845,0.851217,2.98306,33.0783,8.85654,3.39621,2.60777,1.0755,0.229136,0.0878665,0.14126908779144287,0.234062,1.27348,0.284998,0.696735,,,4.11883,0.174383,0.078313,999,,,,,,,162.40000000000003,4.776470588235295,156,4.588235294117647,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"José Buttó","SFG",2.28676,1.88143,0,4.35202,53.878,0.336,1,12.9636,,61.5231,268.57,57.569,31.97,29.75,6.92318,29.267,1.72422,2.53248,56.3539,8.24381,4.28137,1.92551,1.01277,0.209829,0.108973,0.10085593163967133,0.243143,1.41144,0.291918,0.711219,,,4.31668,0.174168,0.040608,999,,,,,,,294.8999999999999,4.756451612903224,292,4.709677419354839,,,,,,,,,,,,,,,,,,,"Jose Butto","23313",676130
"Danny Young","ATL",0.585497,0.371982,0,3.7472,15.125,0,0,0.6492,,15.1073,65.0343,13.2252,6.75,6.29,1.11812,6.25411,0.376144,1.70019,17.3573,10.3404,3.72581,2.77534,0.666106,0.266894,0.0961662,0.1707279533147812,0.231696,1.2894,0.313618,0.710581,,,3.37898,0.172142,0.0858507,999,,,,,,,78.9,5.260000000000001,76,5.066666666666666,,,,,,,,,,,,,,,,,,,"Danny Young","18439",664849
"Juan Burgos","ARI",0.90152,0.705112,0,4.1,25.266,0,0,0.6568,,26.5171,114.811,24.4684,12.95,12.08,2.25464,11.5653,0.760871,1.55062,23.1334,7.85155,3.9253,2.00024,0.765234,0.201491,0.100733,0.10075772553682327,0.240606,1.35888,0.29111,0.702119,,,3.97955,0.171735,0.113439,999,,,,,,,120.80000000000001,4.474074074074075,117,4.333333333333333,,,,,,,,,,,,,,,,,,,"Juan Burgos","27271",686228
"Gage Jump","ATH",0.816343,0.956846,1.06059,4.6089,2.59,2.59,0,0,,14.3722,61.5753,14.2634,7.88,7.36,2.22042,4.61474,0.0564535,0.542992,13.1732,8.24921,2.88979,2.8546,1.39045,0.213937,0.0749447,0.13899248093366623,0.252818,1.31351,0.293559,0.697428,,,4.38701,0.170938,0.0723621,999,,,,,,,50.60000000000003,3.6142857142857165,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Gage Jump","sa3034986",695611
"Yerry De los Santos","NYY",1.5347,0.878178,0,4.12138,29.624,0,0,0.691,,32.4503,139.091,31.3216,15.93,14.86,3.06934,12.3038,0.743279,1.21236,25.7366,7.13796,3.41243,2.09175,0.851274,0.185034,0.0884589,0.09657534211874008,0.249427,1.34438,0.291957,0.704211,,,4.0281,0.170529,0.0737063,999,,,,,,,136.3,4.259375,138,4.3125,,,,,,,,,,,,,,,,,,,"Yerry De los Santos","21420",660787
"Prelander Berroa","CHW",1.02326,0.898216,0,4.08081,25.962,0,0,0.5829,,27.1931,118.025,21.8039,13.21,12.33,2.95013,15.2795,0.782438,1.428,29.5553,9.78182,5.05699,1.93431,0.976395,0.250415,0.129459,0.1209557056427002,0.215203,1.36371,0.273988,0.724464,,,4.21495,0.169646,0.113436,999,,,,,,,121.7,4.507407407407407,112,4.148148148148148,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Griff McGarry","WSN",1.37891,1.23801,0,4.09067,40.493,0,0,0,,46.3567,204.282,35.5129,22.48,21.07,4.88632,30.5544,1.54867,2.96668,55.8632,10.8457,5.93203,1.82832,0.948663,0.273461,0.149569,0.12389178574085236,0.207969,1.42519,0.278395,0.735943,,,4.26461,0.165845,0.208493,999,,,,,,,195.30000000000004,4.245652173913045,175,3.8043478260869565,,,,,,,,,,,,,,,,,,,"Griff McGarry","sa3017130",676046
"Jalen Beeks","TEX",2.26905,2.61302,0,4.35981,41.268,0.15,0,6.9607,,42.917,185.478,41.4329,22.28,20.79,5.06478,16.7503,0.957616,1.84208,36.9969,7.75851,3.51265,2.20873,1.06212,0.199468,0.0903088,0.10915925353765488,0.248271,1.35571,0.291355,0.702709,,,4.24484,0.165841,0.0479204,999,,,,,,,195.1,4.537209302325581,195,4.534883720930233,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Tony Gonsolin",,1.0275,1.33915,0.697202,4.41985,3.969,3.06,0,0,,16.4327,70.1386,14.7827,8.62,8.07,2.42019,6.57604,0.124416,0.650673,14.8609,8.13914,3.60162,2.25985,1.32551,0.211879,0.0937577,0.11812108010053635,0.234974,1.29977,0.270924,0.70887,,,4.56039,0.165516,0.0863598,999,,,,,,,60.80000000000001,3.8000000000000007,60,3.75,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Josh Simpson","SEA",0.959358,0.729948,0,3.68956,22.941,0,0,0.65,,23.6126,100.479,19.32,10.39,9.68,2.32704,10.3307,0.933988,1.88075,24.7091,9.41792,3.93758,2.3918,0.886956,0.245913,0.102815,0.14309772849082947,0.21888,1.25572,0.277521,0.72977,,,3.8749,0.16502,0.261336,999,,,,,,,121.60000000000002,5.066666666666667,112,4.666666666666667,,,,,,,,,,,,,,,,,,,"Josh Simpson","25957",681006
"Tony Santillan","CIN",2.38017,2.08946,0,4.74967,65.169,0,5,13.2633,,66.0551,289.671,61.9619,37.2,34.86,9.76585,29.7038,1.58958,3.77627,70.0397,9.54291,4.04713,2.35794,1.3306,0.24179,0.102543,0.13924742490053177,0.241858,1.38771,0.29592,0.698336,,,4.45701,0.163982,-0.255415,666.2999877929688,,,,,,,319.2000000000001,4.836363636363638,315,4.7727272727272725,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
