Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Oneil Cruz","PIT",126.532,526.089,466.284,113.693,63.5268,24.0343,1.82915,24.303,76.9174,69.3999,52.6275,2.7436,158.948,3.65543,3.08936,0.433004,7.07555,24.6274,5.65243,0.243828,0.100035,0.302131,0.331099,0.32336,0.45958,0.335989,0.78294,0.215752,6.25637,0.31242,,1.83788,71.9575,9.79598,113.865,1.83788,0.25,10.483108878135681,1.9997810125350952,3.06794,93.02999877929688,,,,,,,680.7,5.359842519,680.7,5.359842519,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Rafael Devers","SFG",149.843,649.762,558.047,139.906,80.8464,26.5616,0.831163,31.6669,84.9059,92.3888,80.9013,9.25975,155.552,6.4359,3.85183,0.526453,11.7454,1.91147,0.811804,0.250707,0.124509,0.239398,0.520093,0.350017,0.471522,0.350975,0.821538,0.220815,2.35171,0.288885,,-0.999317,96.7789,20.0045,128.408,-0.999317,0.02,20.87752503156662,-12.580176811665297,3.06069,55.13999938964844,,,,,,,872.8,5.818666666,872.8,5.818666666,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Maikel Garcia","KCR",149,634.857,572.02,154.351,107.925,30.7126,2.84107,12.8731,81.4232,65.2311,51.9695,0.79213,91.7348,1.64452,5.92024,3.30244,12.8853,24.5403,7.52532,0.269836,0.0818601,0.144497,0.566519,0.329291,0.400974,0.318644,0.730265,0.131139,5.69974,0.298898,,0.765114,77.8939,2.88069,101.029,0.765114,3.98,1.534998893737793,6.376198768615723,3.04502,68.73999786376953,,,,,,,706.7,4.74295302,706.7,4.74295302,,,,,,,,,,,,,,,,,,,"Maikel Garcia","22715",672580
"Seiya Suzuki","CHC",140.086,600.279,526.251,133.915,78.2291,26.8848,1.7196,27.081,81.7784,82.9351,63.925,1.7642,151.646,4.35875,5.01427,0.729464,8.60879,9.89066,2.97798,0.254469,0.106492,0.252626,0.421541,0.33725,0.466472,0.345808,0.803722,0.212003,4.44535,0.303041,,-0.196985,86.8902,15.9626,124.267,-0.196985,-0.16,17.067731752991676,-7.519907146692276,3.02019,96.37000274658203,,,,,,,782.5,5.589285714,782.5,5.589285714,,,,,,,,,,,,,,,,,,,"Seiya Suzuki","30116",673548
"Jordan Westburg","BAL",129.711,552.393,504.949,131.228,80.3856,24.5504,4.25553,22.0369,72.9894,69.2017,36.123,0.248411,127.591,7.06793,3.34615,0.906545,9.1963,6.95781,2.05676,0.259884,0.0653936,0.230978,0.283116,0.316271,0.456285,0.33238,0.772556,0.1964,5.20359,0.304436,,-0.26489,73.9365,8.66699,114.952,-0.26489,0.43,9.469919711351395,0.975921630859375,3.01395,157.1999969482422,,,,,,,667.4,5.133846153,667.4,5.133846153,,,,,,,,,,,,,,,,,,,"Jordan Westburg","27815",676059
"Taylor Ward","BAL",146.985,622.741,545.296,134.141,79.7261,25.8922,1.41484,27.1076,80.4304,80.7917,65.093,0.551618,153.766,6.58482,5.20486,0.562378,9.4299,4.48443,1.63288,0.245996,0.104527,0.246918,0.423325,0.330803,0.447804,0.337216,0.778607,0.201807,3.38401,0.289571,,-0.767686,85.7975,12.2158,118.284,-0.767686,2.07,12.651928067207336,-4.734861135482788,3.00295,157.91000366210938,,,,,,,758.3,5.158503401,758.3,5.158503401,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Nick Kurtz","ATH",141.465,569.734,490.984,123.161,64.6386,23.0301,2.20799,33.2847,82.678,86.7713,70.1309,3.56659,177.23,4.37361,3.69708,0.548772,8.13423,3.04636,0.928318,0.250846,0.123094,0.311075,0.395706,0.347279,0.510122,0.364856,0.857401,0.259276,3.6927,0.316282,,-0.665921,91.2802,23.9617,133.06,-0.665921,-0.7,21.533995747566223,-11.863588511943817,2.99568,17.09000015258789,,,,,,,811,5.751773049,811,5.751773049,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Bo Bichette","NYM",136.835,598.095,555.178,157.772,112.025,26.0526,2.54588,17.149,72.9626,71.345,34.461,1.13035,96.8714,3.60652,4.08764,0.647284,13.7699,5.56636,2.38197,0.284183,0.057618,0.161967,0.35574,0.327857,0.432948,0.328903,0.760805,0.148765,3.8157,0.315833,,-0.845585,78.3651,7.69552,114.195,-0.845585,-0.81,9.216847717761993,-0.2708550691604614,2.95118,100.94000244140625,,,,,,,701.9,5.123357664,701.9,5.123357664,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Brendan Donovan","SEA",127.847,548.143,484.819,127.979,88.6768,25.0732,1.01513,13.2137,62.8356,61.2253,48.0798,1.9208,76.5438,9.47794,4.26208,1.50448,12.3497,4.76493,1.6744,0.263973,0.0877139,0.139642,0.628134,0.339414,0.401642,0.324816,0.741056,0.137669,3.47852,0.287399,,-0.685422,70.0013,5.23394,114.829,-0.685422,-0.21,8.894626796245575,1.0724158734083176,2.95,295.7099914550781,,,,,,,607.1,4.74296875,607.1,4.74296875,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Jackson Chourio","MIL",143.996,625.404,575.685,154.768,99.0326,30.4276,4.14478,21.1634,80.4482,81.5429,39.658,2.50745,127.42,4.30037,4.58811,1.1729,9.13487,24.4066,6.2901,0.268842,0.0634118,0.20374,0.311239,0.318354,0.446383,0.328057,0.764737,0.177541,6.06726,0.309493,,1.378,81.5136,7.61727,111.069,1.378,4.69,9.582743287086487,-1.7853279113769531,2.92662,19.889999389648438,,,,,,,760,5.277777777,760,5.277777777,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Yainer Diaz","HOU",131.376,520.805,489.706,131.652,88.9852,24.3748,0.658119,17.6334,58.76,66.1061,22.8028,1.07568,91.7765,3.40493,4.23927,0.6517,11.8115,1.50224,0.522273,0.268838,0.0437838,0.17622,0.24846,0.303486,0.429324,0.31496,0.73281,0.160487,2.51885,0.296508,,-0.666796,62.3425,0.805413,102.083,-0.666796,1.11,0.6119248270988464,9.39927327632904,2.85825,112.30999755859375,,,,,,,572.7,4.371755725,572.7,4.371755725,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Hunter Goodman","COL",136.556,550.728,506.391,129.32,71.3094,28.9825,1.25262,27.7759,69.0037,86.6932,33.7261,0.388522,143.791,5.63107,4.53501,0.444691,8.30127,2.32267,0.816868,0.255377,0.0612392,0.261092,0.23455,0.306529,0.48211,0.336251,0.788638,0.226733,3.051,0.299224,,-0.598008,75.4445,10.3717,102.275,-0.598008,4.68,0.8868716955184937,8.681588649749756,2.85363,65.66000366210938,,,,,,,690.4,5.039416058,690.4,5.039416058,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Otto Lopez","MIA",134.085,550.941,505.145,138.076,97.9477,25.5386,3.01091,11.5789,65.2747,58.4722,35.5423,1.50245,86.1394,3.96052,4.49054,1.80291,11.9642,16.4791,4.62167,0.27334,0.0645119,0.15635,0.412614,0.323377,0.404583,0.316199,0.727961,0.131244,5.35947,0.307094,,0.505676,66.5044,1.40643,100.851,0.505676,1.85,1.0612275004386902,8.057639241218567,2.80836,228.69000244140625,,,,,,,609.5,4.548507462,609.5,4.548507462,,,,,,,,,,,,,,,,,,,"Otto Lopez","19608",672640
"Randy Arozarena","SEA",151.06,648.668,562.023,130.495,79.2939,24.5336,2.66546,24.0024,87.4266,73.6206,65.2627,0.847336,169.139,16.7905,3.97054,0.620813,10.6587,23.4462,7.43686,0.232188,0.10061,0.260748,0.385853,0.327983,0.413447,0.325216,0.74143,0.181259,5.8043,0.285617,,0.584156,83.0495,6.40439,115.104,0.584156,0,12.131698191165924,-7.185780048370361,2.79027,89.83000183105469,,,,,,,751.3,4.975496688,751.3,4.975496688,,,,,,,,,,,,,,,,,,,"Randy Arozarena","19290",668227
"Gleyber Torres","DET",147.484,633.604,552.409,141.07,97.0819,26.685,0.467225,16.8355,74.731,68.8849,70.1875,0.018026,110.061,4.02517,5.72314,1.25891,11.8039,7.01176,3.15776,0.255372,0.110775,0.173706,0.637716,0.340451,0.396799,0.325058,0.73725,0.141427,3.26507,0.288088,,-1.02152,81.0397,6.17453,108.213,-1.02152,-2.44,5.111918687820435,-0.16401267051696777,2.73743,252.02999877929688,,,,,,,702.6,4.779591836,702.6,4.779591836,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Andy Pages","LAD",141.075,575.545,526.503,134.57,81.4855,29.0403,1.87905,22.1653,76.2302,76.1872,35.3216,1.19894,126.376,8.35001,4.87055,0.499772,7.52257,9.2056,3.08793,0.255592,0.0613706,0.219576,0.279496,0.309961,0.444185,0.324168,0.754146,0.188592,4.74945,0.293614,,-0.241774,73.1981,5.19297,108.16,-0.241774,0.4,5.324408635497093,2.172044426202774,2.72611,140.97000122070312,,,,,,,669,4.744680851,669,4.744680851,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Marcus Semien","NYM",134.973,569.037,506.686,123.923,79.0313,22.3366,3.93803,18.6174,69.0076,64.907,48.5895,0.433817,96.7708,3.3308,5.2578,0.579762,8.1043,8.13725,2.35701,0.244576,0.085389,0.170061,0.502109,0.311855,0.414434,0.315171,0.726289,0.169858,4.90063,0.265552,,-0.199423,68.2137,0.977575,104.788,-0.199423,2.74,3.030067026615143,4.460670351982117,2.70338,252.6300048828125,,,,,,,618.2,4.579259259,618.2,4.579259259,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Ben Rice","NYY",131.398,537.004,471.592,117.312,66.1836,23.0708,2.53434,25.5233,72.3897,71.121,53.3743,0.43587,111.946,7.80062,3.71502,0.522267,9.28694,5.01977,1.54379,0.248758,0.0993927,0.208464,0.476787,0.332699,0.470791,0.346129,0.803491,0.222034,4.23261,0.271695,,-0.466156,77.8712,14.42,124.107,-0.466156,0.7,14.791838884353638,-7.0773075222969055,2.68032,49.970001220703125,,,,,,,698.3,5.330534351,698.3,5.330534351,,,,,,,,,,,,,,,,,,,"Ben Rice","29576",700250
"George Springer","TOR",130.206,563.129,494.26,129.7,79.0487,22.7196,1.61169,26.3202,80.6448,75.425,56.1043,0.939519,110.956,6.03019,3.72526,0.676729,10.6484,11.8986,3.40093,0.262413,0.0996295,0.197034,0.505646,0.342489,0.474656,0.35208,0.817145,0.212244,4.81966,0.286602,,0.0611298,84.3803,17.8423,127.682,0.0611298,-0.16,18.433968745172024,-12.239750057458878,2.61677,95.11000061035156,,,,,,,756.9,5.822307692,756.9,5.822307692,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Brice Turang","MIL",148.486,630.682,563.542,143.589,103.59,23.2304,5.02433,11.7449,77.2015,59.0282,56.6243,1.32579,132.903,2.43587,4.19138,3.88886,10.2619,30.916,6.24144,0.254798,0.0897827,0.210729,0.426058,0.323312,0.376375,0.307575,0.699687,0.121577,6.59232,0.311626,,2.56222,71.7141,-2.80586,97.0388,2.56222,1.51,0.34879565238952637,3.9492859840393066,2.58657,53.22999954223633,,,,,,,669.5,4.523648648,669.5,4.523648648,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Nico Hoerner","CHC",144.212,596.818,546.747,150.92,116.37,25.8738,3.23278,5.44435,71.8437,53.2606,35.5838,1.15702,55.9408,8.77148,4.66453,1.0512,12.4714,24.8455,7.09388,0.276033,0.0596226,0.0937317,0.636098,0.327772,0.365055,0.305129,0.692827,0.0890218,5.88128,0.296874,,1.01063,66.678,-3.8406,96.4007,1.01063,4.63,-1.5353608131408691,6.949198961257935,2.58545,107.08999633789062,,,,,,,601,4.173611111,601,4.173611111,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Yandy Díaz","TBR",140.54,609.189,544.221,155.705,107.878,24.4704,0.44129,22.9157,76.2901,83.8979,55.3521,1.42102,91.4324,5.34006,3.52914,0.746446,18.1082,1.94787,0.845339,0.286106,0.0908619,0.150089,0.605388,0.355658,0.459014,0.353141,0.814672,0.172908,2.38729,0.306388,,-1.06007,91.8072,19.8268,126.927,-1.06007,-0.08,18.27387297153473,-14.189036443829536,2.56315,134.1699981689453,,,,,,,796.4,5.64822695,796.4,5.64822695,,,,,,,,,,,,,,,,,,,"Yandy Diaz","16578",650490
"Miguel Vargas","CHW",137.313,575.509,509.308,124.184,72.7401,28.3026,1.07497,22.0665,69.0844,69.9461,54.4932,0.54236,109.957,5.99313,4.81834,0.896394,7.57368,7.16217,2.37583,0.243829,0.094687,0.191061,0.495586,0.321383,0.433601,0.327339,0.754984,0.189771,3.81794,0.267252,,-0.41645,74.6751,6.67432,109.778,-0.41645,-2.12,6.216180145740509,-0.986566424369812,2.56167,312.1400146484375,,,,,,,666.8,4.867153284,666.8,4.867153284,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Luke Keaschall","MIN",124.639,527.582,468.734,127.023,88.1505,26.7487,1.80811,10.3156,67.1471,51.3417,44.8253,1.57199,89.7289,8.59344,4.81669,0.612269,9.09967,19.4114,5.45518,0.270991,0.0849636,0.170076,0.499564,0.342414,0.401794,0.325981,0.744208,0.130803,5.42219,0.312464,,0.724077,67.8746,5.53675,108.342,0.724077,-0.53,5.911238789558411,0.8164088726043701,2.54617,132.91000366210938,,,,,,,610,4.88,610,4.88,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"Freddie Freeman","LAD",141.499,610.9,536.245,144.74,90.9601,30.9432,0.803882,22.0333,81.9281,80.8557,62.1452,7.31636,110.931,6.8163,4.99189,0.701236,10.8923,7.7477,2.75751,0.269915,0.101727,0.181586,0.560216,0.350217,0.45388,0.345015,0.804097,0.183966,3.64877,0.300552,,-0.587157,88.0342,15.8517,122.44,-0.587157,-0.24,15.660641491413116,-11.205091699957848,2.53534,71.33999633789062,,,,,,,792.2,5.618439716,792.2,5.618439716,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Bo Naylor","CLE",121.258,447.313,394.522,83.6827,49.136,17.1333,1.57947,15.834,49.2681,50.3452,43.8337,1.03091,115.376,3.49811,3.39901,2.05981,5.52468,5.0585,1.54027,0.212112,0.0979934,0.257932,0.379919,0.294247,0.38395,0.296461,0.678198,0.171839,4.28411,0.254391,,-0.249109,46.8269,-6.02662,89.9492,-0.249109,5.49,-5.5480243265628815,14.84632682800293,2.52651,620.2899780273438,,,,,,,431.4,3.565289256,431.4,3.565289256,,,,,,,,,,,,,,,,,,,"Bo Naylor","21865",666310
"Trevor Story","BOS",131.901,556.731,504.836,125.854,79.5597,22.8187,2.82905,20.6469,71.8512,67.8859,34.6242,1.34895,149.637,6.05644,3.95361,0.986469,6.84083,20.9646,5.71192,0.249297,0.062192,0.268778,0.231388,0.303083,0.4284,0.315083,0.731483,0.179103,6.21951,0.3108,,1.06891,66.6985,0.916443,97.3963,1.06891,-0.03,-0.6395610570907593,6.076527805998921,2.51676,105,,,,,,,627.9,4.756818181,627.9,4.756818181,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Ian Happ","CHC",144.598,626.059,539.617,129.06,77.7899,28.372,1.73891,21.1588,79.3611,73.6841,76.791,1.52092,147.108,5.17742,3.7118,0.761368,10.5604,8.11941,2.48612,0.239169,0.122658,0.234975,0.522004,0.337484,0.415824,0.329948,0.753308,0.176655,4.17075,0.287688,,-0.438859,82.5605,8.58678,113.403,-0.438859,1.02,9.505959808826447,-5.769307613372803,2.51339,189.6300048828125,,,,,,,728,5.020689655,728,5.020689655,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
"Francisco Alvarez","NYM",114.057,436.676,389.729,86.5727,54.8714,14.5406,0.659015,16.5016,47.8107,52.52,37.7712,1.29684,118.266,5.78315,2.82518,0.567018,8.64512,0.787897,0.37336,0.222135,0.086497,0.270833,0.319374,0.298382,0.389851,0.300557,0.688233,0.167715,2.46418,0.271818,,-0.636532,47.1656,-4.43101,94.7775,-0.636532,6.69,-3.339429199695587,13.347916603088379,2.51042,177.39999389648438,,,,,,,440.1,3.860526315,440.1,3.860526315,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Jacob Wilson","ATH",135.985,564.855,523.425,153.07,117.947,26.0595,2.19915,6.86413,64.2858,55.2467,28.4287,0.728414,46.1052,6.25776,3.9461,2.79757,16.3357,4.95878,1.86285,0.29244,0.0503292,0.0816232,0.616604,0.334052,0.389971,0.316829,0.724023,0.097531,3.85267,0.30819,,-0.773946,68.4728,1.73087,99.9762,-0.773946,-0.54,-0.7897936794906855,5.612520158290863,2.48252,188.7100067138672,,,,,,,592.3,4.355147058,592.3,4.355147058,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Trent Grisham","NYY",125.662,520.044,440.955,98.203,53.3194,19.1259,1.00954,24.7481,68.0335,65.1915,67.6874,0.48647,129.554,5.86743,2.99079,2.54358,8.02964,5.34289,1.79094,0.222705,0.130157,0.249121,0.522464,0.331899,0.43903,0.33601,0.770929,0.216325,3.66743,0.253604,,-0.499212,71.1392,9.69203,117.137,-0.499212,-5.61,10.00432801246643,-3.670771837234497,2.4793,262.3699951171875,,,,,,,629.5,4.996031746,629.5,4.996031746,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Brandon Nimmo","TEX",143.767,620.977,546.281,137.189,87.1477,25.5016,2.92362,21.6162,79.0631,71.8149,60.5072,0.844175,133.44,8.76095,4.29337,1.13483,11.9529,7.46114,2.14749,0.251133,0.0974388,0.214887,0.453441,0.33308,0.427228,0.331315,0.760308,0.176095,4.45985,0.292207,,-0.414237,82.5792,9.20594,114.179,-0.414237,0.63,9.963575422763824,-7.110541462898254,2.47863,148.8000030517578,,,,,,,738.2,5.126388888,738.2,5.126388888,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Riley Greene","DET",147.681,626.056,558.572,137.918,82.2401,25.846,3.32304,26.5089,79.3499,82.1984,57.9066,1.85664,180.77,4.91922,4.20366,0.454879,10.716,3.57229,1.07735,0.246912,0.0924944,0.288744,0.320333,0.320882,0.447457,0.331084,0.768339,0.200545,4.02962,0.31339,,-0.672157,83.1374,9.16401,112.364,-0.672157,1.39,8.4512460231781,-6.0352195501327515,2.4518,79.48999786376953,,,,,,,753.9,5.093918918,753.9,5.093918918,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Bryson Stott","PHI",139.901,565.593,510.089,130.074,89.7838,23.457,3.30958,13.5238,70.8112,57.9308,47.0185,1.10182,96.2454,2.88501,4.22937,1.37148,8.66353,22.3893,5.2626,0.255003,0.0831313,0.170167,0.488528,0.318984,0.393504,0.311167,0.712488,0.138501,6.10094,0.2881,,1.40784,65.962,-0.867218,97.1338,1.40784,3.26,-0.513526201248169,5.515998125076294,2.43707,185.69000244140625,,,,,,,611.2,4.365714285,611.2,4.365714285,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Kazuma Okamoto","TOR",125.136,516.664,454.674,107.166,59.8941,21.8186,0.450518,25.0027,64.7134,72.4115,51.0168,2.36653,113.04,6.88946,3.50673,0.576636,9.32303,1.21333,0.310314,0.235698,0.0987428,0.218789,0.451316,0.319853,0.450638,0.331771,0.770491,0.21494,2.42106,0.256649,,-0.64647,68.8987,7.85089,113.692,-0.64647,0,7.69121778011322,-1.7380000352859497,2.42849,999,,,,,,,618.9,4.9512,618.9,4.9512,,,,,,,,,,,,,,,,,,,"Kazuma Okamoto","sa3063134",672960
"J.P. Crawford","SEA",142.53,589.818,510.804,122.638,88.3141,23.2857,1.0085,10.0295,62.4676,53.8355,64.5823,0.752743,113.052,5.23188,3.42904,3.34306,12.6428,4.22092,1.36878,0.240088,0.109495,0.191673,0.571259,0.329514,0.348527,0.303499,0.678041,0.108439,3.2822,0.287889,,-0.755298,65.1152,-4.57635,100.144,-0.755298,-2.64,-0.6551022902131081,3.958610773086548,2.41499,739.510009765625,,,,,,,559,3.909090909,559,3.909090909,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Ryan Jeffers","MIN",125.95,501.194,440.967,104.095,67.2169,20.6557,0.439743,15.783,56.2301,54.7153,45.1125,0.508727,106.461,9.01041,3.44006,2.66369,9.00597,2.20759,0.915555,0.236061,0.09001,0.212415,0.423745,0.317369,0.392273,0.311986,0.709642,0.156211,2.74246,0.274123,,-0.731106,58.7851,-0.434857,98.7016,-0.731106,3.34,-1.498062789440155,7.810447454452515,2.41076,312.8900146484375,,,,,,,515.7,4.092857142,515.7,4.092857142,,,,,,,,,,,,,,,,,,,"Ryan Jeffers","24618",680777
"Drake Baldwin","ATL",130.579,514.419,462.405,117.756,80.3494,21.4553,0.593917,15.3571,58.4834,61.9413,43.1762,0.796171,93.9221,4.20725,4.09742,0.533631,12.2552,0.350333,0.129018,0.25466,0.0839319,0.182579,0.459702,0.321354,0.403262,0.316387,0.724616,0.148603,1.95367,0.286652,,-0.820763,62.1742,1.39167,101.85,-0.820763,3.76,0.3069307208061218,5.674352526664734,2.36302,89.08999633789062,,,,,,,547.4,4.178625954,547.4,4.178625954,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"James Wood","WSN",145.213,627.571,548.028,141.25,87.8906,28.8783,1.89291,22.5879,81.5019,78.4981,71.6837,4.41643,183.32,4.22929,3.10248,0.527563,11.3672,17.28,5.05375,0.257742,0.114224,0.29211,0.391031,0.346328,0.440995,0.340971,0.787323,0.183253,4.83807,0.343725,,0.334179,88.3763,14.2239,119.181,0.334179,-0.13,14.601285368204117,-12.503893733024597,2.35082,32.22999954223633,,,,,,,799.6,5.514482758,799.6,5.514482758,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Jake Cronenworth","SDP",140.272,569.382,492.612,116.731,75.6705,24.1116,1.46566,15.4837,65.7461,59.4195,59.664,1.34468,114.499,9.79087,4.033,2.36413,10.6397,4.56676,1.29803,0.236965,0.104787,0.201094,0.521086,0.328893,0.386157,0.315581,0.715051,0.149193,3.78439,0.276134,,-0.567408,68.4445,1.1676,105.507,-0.567408,-0.56,3.148782253265381,0.8831275105476379,2.35067,737.6599731445312,,,,,,,595.2,4.251428571,595.2,4.251428571,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Max Muncy","LAD",113.166,457.79,383.541,84.8638,45.115,17.0921,1.22397,21.4328,62.5491,62.7282,64.5567,2.27256,112.977,5.49321,3.74809,0.451379,5.96913,2.33453,0.748856,0.221264,0.141018,0.246787,0.571417,0.338729,0.439855,0.338084,0.778584,0.218591,3.47581,0.250835,,-0.585042,63.3944,9.30297,117.693,-0.585042,-2.7,9.01477837562561,-1.2760214805603027,2.35007,251.94000244140625,,,,,,,555.4,4.915044247,555.4,4.915044247,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Carlos Correa","HOU",129.629,546.498,486.11,125.973,88.5858,22.1709,0.481028,14.735,61.8438,60.7816,48.9056,1.55575,108.417,3.29575,3.73259,0.502227,12.4106,0.352072,0.128092,0.259145,0.0894891,0.198384,0.45109,0.328708,0.397669,0.317917,0.726376,0.138524,1.92414,0.303356,,-0.901202,66.7303,2.15733,104.12,-0.901202,0.22,1.7527872920036316,2.3192348182201385,2.34107,274.4599914550781,,,,,,,580.4,4.464615384,580.4,4.464615384,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Colton Cowser","BAL",128.879,516.566,457.726,104.803,60.4418,22.4795,0.819511,21.0627,66.2238,62.4728,47.5495,1.63244,162.605,7.20223,3.24281,0.845827,7.70558,11.0024,3.15338,0.228966,0.0920491,0.314782,0.292422,0.309383,0.419706,0.316369,0.729089,0.19074,4.68353,0.301986,,0.159418,62.4262,1.3899,103.923,0.159418,0.39,2.547877013683319,2.378873348236084,2.32312,263.6300048828125,,,,,,,574.4,4.452713178,574.4,4.452713178,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"J.T. Realmuto","PHI",118.962,465.407,417.422,107.671,69.5974,21.9379,1.60138,14.5342,56.9845,57.093,30.7362,0.802492,110.983,6.8453,3.48468,0.469757,8.4837,8.25267,2.50356,0.257943,0.0660415,0.238465,0.276944,0.316807,0.422628,0.32046,0.739435,0.164685,4.70436,0.315302,,-0.0769796,57.7895,2.79804,103.5,-0.0769796,-3.54,1.8536423444747925,5.3567304611206055,2.32194,214.7100067138672,,,,,,,524.8,4.410084033,524.8,4.410084033,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Jackson Holliday","BAL",119.898,513.658,456.412,114.594,76.3075,22.8451,2.07948,13.3624,65.1999,52.2225,49.3687,1.29818,114.865,3.99401,3.29747,0.585531,9.93745,14.011,3.79106,0.251077,0.096112,0.223622,0.429796,0.327356,0.398074,0.317677,0.725429,0.146997,5.35425,0.305392,,0.402218,62.6202,1.92751,104.824,0.402218,-0.59,3.322670578956604,1.3759201169013977,2.28954,162.39999389648438,,,,,,,562.7,4.689166666,562.7,4.689166666,,,,,,,,,,,,,,,,,,,"Jackson Holliday","31781",702616
"Mike Trout","LAA",115.529,494.718,417.91,99.2459,55.1251,18.8328,0.988809,24.2992,63.6524,67.7272,66.7625,5.06427,149.969,6.56453,3.08496,0.395724,5.95976,3.20261,0.994609,0.237481,0.134951,0.303141,0.445174,0.34911,0.461712,0.348894,0.810822,0.22423,3.37033,0.303764,,-0.581354,72.8499,14.3951,123.706,-0.581354,-0.52,13.240938067436218,-7.918848037719727,2.28663,173.7100067138672,,,,,,,647.7,5.583620689,647.7,5.583620689,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
